,EVA #,Country,Crew,Vehicle,Date,Duration,Purpose ,was_moonshot,crew_0,crew_1,crew_2,spacewalk_duration_in_seconds,EVA_start_year,EVA_start_month,EVA_start_day,mission_type,orbit_periapsis,orbit_apoapsis,orbit_inclination,orbit_period,orbit_completed,duration_months,duration_days,duration_hours,duration_minutes,duration_seconds,total_duration_in_seconds
388,347.0,Russia,Sergei Krikalev            John Phillips,Expedition 11,8/18/2005,4:58,"Retrieve canister #1 of the Biorisk experiment can #1,  MPAC/SEEDS materials experiment panel #3 and Matryoshka radiation dosimetry experiment.  Install Automated Transfer Vehicle (ATV) backup docking camera.  Relocate SKK material experiment #4 and install #5.  Ran out of time to relocate Russian cargo crane grapple fixture adapter from FGB to PMA3 (prep for STS-116/12A.1)",False,Sergei Krikalev,John Phillips,NaN,17880,2005,8,18,ISS,249.2,253.5,51.64,92.65,2817.0,0.0,179.0,19.0,23.0,0.0,15535380.0
389,354.0,Russia,Sergei Volkov              Oleg Kononenko,Expedition 17,7/10/2008,6:19,Removed a pyrobolt from 1 of 5 Soyuz capsule restraints.  First use of US helmet TV on Orlan.  Lost tool and insulation fragments overboard.  Jettisoned thruster cover bounced off radiator in wrong direction.,False,Sergei Volkov,Oleg Kononenko,NaN,22740,2008,7,10,ISS,249.2,253.5,51.64,92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,355.0,Russia,Sergei Volkov              Oleg Kononenko,Expedition 17,7/15/2008,5:54,Prepped for new module (MRM2) installation by installing a SM docking target and inspecting antenna attach points.  Installed Vsplesk cosmic radiation experiment and retrieved Biorisk experiment.  Unbent a ham radio antenna.,False,Sergei Volkov,Oleg Kononenko,NaN,21240,2008,7,15,ISS,249.2,253.5,51.64,92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,356.0,Russia,Yuri Lonchakov         Mike Fincke,Expedition 18,"Dec 22-23, 2008",5:39,Installed Langmuir probe to aid Soyuz reentry sep analysis.  Retrieved a BIORISK can.  Installed EXPOSE R and Impulse experiments.  Had to deinstall and return EXPOSE R to cabin when it wouldnÂt activate.  Deferred other tasks.  Failed valve forced use of stored gas to repress airlock.,False,Yuri Lonchakov,Mike Fincke,NaN,20340,2008,12,22,ISS,249.2,253.5,51.64,92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,357.0,Russia,Yuri Lonchakov         Mike Fincke,Expedition 18,3/10/2009,4:48,Cut off excess length of fabric straps near DC1 antennas and docking target.  Reinstalled EXPOSE-R experiment and adjusted orientation of SKK experiment panel.  Closed thermal insulation flap over electrical connector panel.  Photographed external hardware,False,Yuri Lonchakov,Mike Fincke,NaN,17280,2009,3,10,ISS,249.2,253.5,51.64,92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,358.0,Russia,Gennady Padalka      Mike Barratt,Expedition 19,6/5/2009,4:54,First use of new Orlan MK suits with digital caution/warning electronics.  Started 1 hour late due to faulty CO2 readings.  Installed two docking navigation antennas on zenith port of service module as prep for MRM2 arrival,False,Gennady Padalka,Mike Barratt,NaN,17640,2009,6,5,ISS,249.2,253.5,51.64,92.65,0.0,0.0,61.0,23.0,29.0,0.0,5354940.0
394,359.0,Russia,Gennady Padalka      Mike Barratt,Expedition 19,6/10/2009,0:12,Relocated docking cone to zenith port of Service Module as prep for MRM2 arrival,False,Gennady Padalka,Mike Barratt,NaN,720,2009,6,10,ISS,249.2,253.5,51.64,92.65,0.0,0.0,61.0,23.0,29.0,0.0,5354940.0
395,360.0,Russia,Oleg Kotov         Maxim Suraev,Expedition 22,1/14/2010,5:44,"Prepped new module (MRM2) for Soyuz/Progress usage by installing Kurs navigation antennas/cables and docking targets.  Installed 2 hatch handrails, jettisoned excess thermal blankets and retrieved can of Biorisk experiment",False,Oleg Kotov,Maxim Suraev,NaN,20640,2010,1,14,ISS,249.2,253.5,51.64,92.65,0.0,0.0,169.0,0.0,0.0,0.0,14601600.0
396,362.0,Russia,Fyodor Yurchikin     Oleg Skripochka,Expedition 25,10/15/2010,6:27,"Installed experiment platform on SM large diameter, CKK materials experiment on MRM2 and two handrail gap spanners.  Collected sample wipes of prop byproducts and microbes from thermal blankets.  Retrieved ROKVISS robot experiment and jettisoned wipedown towels.  Removed but not able to relocate MRM1 TV camera due to thermal blanket.  FGB paint chips lost overboard",False,Fyodor Yurchikin,Oleg Skripochka,NaN,23220,2010,10,15,ISS,249.2,253.5,51.64,92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,366.0,Russia,Oleg Kononenko                   Anton Shkaplerov,Expedition 30,2/16/2012,6:15,"Relocated 1st strela crane from DC1 to MRM1 and jettisoned base thermal cover.  Installed materials exposure experiment and took 1 of 2 swab samples of contamination under thermal blanket.  Due to time, did not install SM MMOD shields",False,Oleg Kononenko,Anton Shkaplerov,NaN,22500,2012,2,16,ISS,249.2,253.5,51.64,92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,372.0,Russia,Aleksei Yeliseyov        Yevgeni Khrunov,Soyuz 5,"Jan. 16, 1969",0:37,"New airlock, Yastreb self-contained life support suit, vehicle-vehicle EVA crew transfer.  Lost camera",False,Aleksei Yeliseyov,Yevgeni Khrunov,NaN,2220,1969,1,16,Soyuz,121.78875323999999,131.73069228,51.7,88.6,49.0,0.0,3.0,0.0,54.0,15.0,262455.0
399,373.0,USA,Ron Garan           Mike Fossum,STS-135,7/12/2011,6:31,"ISS based EVA.  Transfered failed 1400lb pump module from ISS to Shuttle for return.  Transfered GSFC's satellite robotic refueling demo unit from Shuttle to ISS.  Add MISSE 8's ORMATE optical mirror experiment to ISS. As getaheads, installed PMA3 thermal cover, repositioned FGB PDGF's obstructing ground wire under thermal insulation and retrieved cutter for next Russian EVA",False,Ron Garan,Mike Fossum,NaN,23460,2011,7,12,STS,199.46015198999999,213.13031816999998,51.6,0.0,0.0,0.0,12.0,18.0,28.0,50.0,1103330.0
